Plant_ID,Date,Month,Recorder,Height_cm,Leaf_number,canopy_x,canopy_y,Quadrant,Notes,Entry_Notes
E2.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
E2.AMSMEN.1,2023-03-18,March,NA,4,15,7.50,6.50,TR,,
E2.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
E3.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,,
E3.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,,
E3.GALPAR.1,2023-03-18,March,NA,1,37,2.00,0.75,CB,,
E3.BROHOR.1,2023-03-18,March,NA,5,57,13.00,13.75,CB,,
E3.HYPGLA.1,2023-03-18,March,NA,1.5,14,8.50,8.25,CB,,
E3.DAUPUS.1,2023-03-18,March,NA,2.5,6,4.50,5.25,TR,,
E3.AIRCAR.1,2023-03-18,March,NA,2,16,3.75,3.25,BR,,
E3.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
E3.BRODIA.1,2023-03-18,March,NA,6,71,17.00,12.50,BR,,
E3.MADGRA.1,2023-03-18,March,NA,2.5,12,10.00,5.50,CB,,
E3.CLAPUR.1,2023-03-18,March,NA,2,62,6.00,4.50,CB,,
E3.ESCCAL.1,2023-03-18,March,NA,2.5,8,4.50,4.25,C/TL,,
E4.PHATAN.1-E2,2023-03-18,March,NA,4.5,6,12.00,6.00,TR,,
E4.EROCIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip - should be there,
E4.BROMAD.1,2023-03-18,March,NA,5,11,15.00,11.50,BL,,
E4.BRODIA.1,2023-03-18,March,NA,5.5,20,7.75,6.25,BL,,
E4.ESCCAL.1,2023-03-18,March,NA,NA,NA,NA,NA,,skip,
E4.BROARE.1,2023-03-18,March,NA,17.75,7,8.50,2.50,,#2 and 3 in flower - ammend w/ master sheet,
E4.CAUCOU.1,2023-03-18,March,NA,,,,,TR,skip,
E4.AVEBAR.1,2023-03-18,March,NA,4.5,40,24.00,23.00,BL,moved to BROARE,
E4.LUPMIC.1,2023-03-18,March,NA,2.5,5,4.50,3.50,TR,,
E4.MIRMUL.1,2023-03-18,March,NA,NA,NA,NA,NA,,skip,
E4.AMSMEN.1,2023-03-18,March,NA,7,14,11.50,11.00,TR,,
E4.LUPSUC.1,2023-03-18,March,NA,NA,NA,NA,NA,,skip,
E5.EROCIC.1,2023-03-18,March,NA,4.75,12,11.75,6.50,TC,,
E5.CENMEL.1,2023-03-18,March,NA,4.5,10,12.00,11.50,CB,,
E5.ESCCAL.1,2023-03-18,March,NA,3.5,13,8.50,8.00,TL,,
E5.STIPUL.1,2023-03-18,March,NA,3.5,5,4.50,3.00,C,,
E5.AVEBAR.1,2023-03-18,March,NA,9,36,38.25,33.00,TR,,
E5.BRODIA.1,2023-03-18,March,NA,15,21,30.00,23.00,BL,,
E5.BROHOR.1,2023-03-18,March,NA,6,10,12.00,6.50,BR,,
E5.CORFIL.1,2023-03-18,March,NA,3.5,16,5.50,3.50,BR,,
E5.BROMAD.1,2023-03-18,March,NA,5.5,19,13.25,13.75,BL,,
E5.CALMEN.1,2023-03-18,March,NA,4.75,86,13.00,12.50,BR,in bud!,
E5.MICCAL.1,2023-03-18,March,NA,3.5,32,1.75,1.75,TR,,
E6.EROCIC.1,2023-03-18,March,NA,2.75,8,4.50,4.50,TL,,
E6.CENMEL.1,2023-03-18,March,NA,5.75,9,12.50,11.50,TR,,
E6.ESCCAL.1,2023-03-18,March,NA,4.5,14,13.00,12.00,BR,,
E6.STIPUL.1,2023-03-18,March,NA,4,6,4.00,2.25,BL,,
E6.AVEBAR.1,2023-03-18,March,NA,10.5,52,34.00,24.25,TL,moved to another plant TL,
E6.BRODIA.1,2023-03-18,March,NA,13,15,13.25,12.00,BL,,
E6.BROHOR.1,2023-03-18,March,NA,5.5,33,16.00,10.00,TL,,
E6.CORFIL.1,2023-03-18,March,NA,3.75,9,6.25,3.00,TR,,
E6.BROMAD.1,2023-03-18,March,NA,3,20,8.75,6.75,TL,,
E6.CALMEN.1,2023-03-18,March,NA,2,15,3.75,3.75,,in bud!,
E6.MICCAL.1,2023-03-18,March,NA,5,157,5.75,4.50,C,,
E7.LUPBIC.1,2023-03-18,March,NA,2.25,5,3.25,3.25,,new germ TR - BL,
E7.EROBOT.1,2023-03-18,March,NA,3,8,4.25,3.75,TL,,
E7.MICCAL.1,2023-03-18,March,NA,5.25,167,7.00,7.00,CT,,
E7.ELYCAP.1,2023-03-18,March,NA,4,36,12.50,12.50,BL,,
E7.CLAPUR.1,2023-03-18,March,NA,5.5,109,10.25,8.00,CT,,
E7.HOLVIR.1,NA,NA,NA,NA,NA,NA,NA,NA,incorrect ID BL - skip,
E7.PLAERE.1,2023-03-18,March,NA,4.5,13,5.00,3.00,TR,,
E7.TRIHIR.1,2023-03-18,March,NA,2.25,8,4.50,3.00,TR,,
E7.AVEBAR.1,2023-03-18,March,NA,4,50,12.25,13.25,BR,moved to another plant - BR,
E7.BROHOR.1,2023-03-18,March,NA,6.25,28,9.50,11.50,CL,,
E7.BRODIA.1,2023-03-18,March,NA,8.5,60,24.24,15.00,BL,,
E7.BROMAD.1,2023-03-18,March,NA,4.25,3,5.50,1.00,TL,,
E8.MADGRA.1,2023-03-18,March,NA,9,14,21.50,17.00,CR,,
E8.LUPBIC.1,2023-03-18,March,NA,2.25,4,2.25,2.75,CR,,
E8.EROBOT.1,2023-03-18,March,NA,4.5,12,18.25,16.50,CR,,
E8.AVEBAR.1,2023-03-18,March,NA,7.25,41,29.50,22.00,TL,,
E8.GERDIS.1,2023-03-18,March,NA,2.75,6,7.50,6.50,BR,,
E8.VICSAT.1,2023-03-18,March,,11.5,27,10.50,15.00,CR,,
E8.TRIHIR.1,2023-03-18,March,,3.5,7,5.00,3.75,TR,,
E8.TORARV.1,2023-03-18,March,,2.75,5,4.00,3.50,CR,,
E8.CLAPUR.1,2023-03-18,March,,4,69,8.50,5.50,C,,
E8.BRODIA.1,2023-03-18,March,,7,23,12.25,14.00,BL,,
E8.DAUPUS.1,2023-03-18,March,,2,4,3.25,2.00,BL,,
E8.BROHOR.1,2023-03-18,March,,3.5,22,7.50,5.75,TR,,
F1.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F1.ACMPAR.1,2023-03-18,March,,0.75,1,1.50,0.50,TR,,
F1.GALPAR.1,2023-03-18,March,,0.5,51,1.75,1.50,CT,,
F1.BROHOR.1,2023-03-18,March,,2,29,8.25,8.75,CB,,
F1.HYPGLA.1,2023-03-18,March,,1,16,10.50,9.25,BL,,
F1.DAUPUS.1,2023-03-18,March,,1,5,3.25,2.75,CB,,
F1.AIRCAR.1,2023-03-18,March,,1.5,33,3.25,2.75,CT,,
F1.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F1.BRODIA.1,2023-03-18,March,,4.5,67,16.50,14.25,BL,,
F1.MADGRA.1,2023-03-18,March,,2,12,11.75,10.00,CB,,
F1.CLAPUR.1,2023-03-18,March,,1.5,96,5.25,3.25,TL,,
F1.ESCCAL.1,2023-03-18,March,,1.5,14,8.50,7.00,C,,
F2.PHATAN.1,NA,NA,NA,NA,NA,NA,NA,NA,,
F2.EROCIC.1,2023-03-18,March,,4,10,11.50,8.00,BL,,
F2.BROMAD.1,2023-03-18,March,,6.75,10,6.25,7.50,BL,,
F2.BRODIA.1,2023-03-18,March,,8.5,42,16.50,20.00,BL,,
F2.ESCCAL.1,2023-03-18,March,,3.25,9,4.50,4.25,CB,,
F2.BROARE.1,2023-03-18,March,,16,11,14.00,11.00,CB,,
F2.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,,
F2.AVEBAR.1,2023-03-18,March,,5.25,8,4.50,2.50,C,,
F2.LUPMIC.1,2023-03-18,March,,0.5,0,1.50,1.25,C,ammend w/ master sheet - C,
F2.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F2.AMSMEN.1,2023-03-18,March,,3.75,7,5.00,4.50,TR,"lots of die off in control plots, did not like floods",
F2.LUPSUC.1,2023-03-18,March,,3.5,4,4.75,3.25, TR,,
F3.MADGRA.1,2023-03-18,March,,9.5,16,18.75,15.75,CL,,
F3.LUPBIC.1,2023-03-18,March,,1.75,4,4.50,4.00,BR,,
F3.EROBOT.1,2023-03-18,March,,6.5,7,16.00,13.75,TL,,
F3.AVEBAR.1,2023-03-18,March,,5,8,4.00,3.00,TR,,
F3.GERDIS.1,2023-03-18,March,,2.75,8,8.00,5.75,CL,,
F3.VICSAT.1,2023-03-18,March,,10.5,40,21.00,17.50,BR,,
F3.TRIHIR.1,2023-03-18,March,,1,2,1.50,0.75,BR,,
F3.TORARV.1,2023-03-18,March,,3.5,5,5.50,4.00,CL,,
F3.CLAPUR.1,2023-03-18,March,,5.25,64,9.50,8.75,BR,,
F3.BRODIA.1,2023-03-18,March,,5.5,38,18.00,17.25,BL,,
F3.DAUPUS.1,2023-03-18,March,,2,4,3.50,2.50,TR,,
F3.BROHOR.1,2023-03-18,March,,5.75,14,9.50,8.25,BR,,
F4.LUPBIC.1,2023-03-18,March,,3.5,6,3.00,2.75,BL,new germ C,
F4.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F4.MICCAL.1,2023-03-18,March,,4,126,5.50,4.00,C,,
F4.ELYCAP.1,2023-03-18,March,,6,52,17.00,16.00,TL,,
F4.CLAPUR.1,2023-03-18,March,,3,76,5.50,6.50,BL,,
F4.HOLVIR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F4.PLAERE.1,2023-03-18,March,,4,14,5.00,4.25,TR,,
F4.TRIHIR.1,2023-03-18,March,,3.5,7,4.25,4.50,TR,,
F4.AVEBAR.1,2023-03-18,March,,7,49,18.50,14.50,BC,,
F4.BROHOR.1,2023-03-18,March,,6,32,13.50,12.50,TL,,
F4.BRODIA.1,2023-03-18,March,,5,65,15.50,15.00,BL,,
F4.BROMAD.1,2023-03-18,March,,4,33,9.00,7.00,BC,,
F5.LUPBIC.1,2023-03-18,March,,2,6,3.00,2.00,NA,nre germ TL - C,
F5.EROBOT.1,2023-03-18,March,,1.25,7,3.00,3.00,NA,,
F5.MICCAL.1,2023-03-18,March,,3.5,137,5.50,4.50,TR,,
F5.ELYCAP.1,2023-03-18,March,,4,28,10.50,11.50,CR,,
F5.CLAPUR.1,2023-03-18,March,,5.5,55,8.00,6.50,C,,
F5.HOLVIR.1,2023-03-18,March,,1.5,6,2.75,2.00,NA,,
F5.PLAERE.1,2023-03-18,March,,5.5,30,9.00,7.25,TL,,
F5.TRIHIR.1,2023-03-18,March,,2.5,10,4.00,3.00,TR,,
F5.AVEBAR.1,2023-03-18,March,,3.5,38,24.00,16.50,TC,,
F5.BROHOR.1,2023-03-18,March,,3,21,11.50,2.25,TL,,
F5.BRODIA.1,2023-03-18,March,,4,35,12.00,11.25,TL,,
F5.BROMAD.1,2023-03-18,March,,3.25,20,9.50,7.00,TR,,
F6.EROCIC.1,2023-03-18,March,,2.25,9,9.25,5.75,BR,,
F6.CENMEL.1,2023-03-18,March,,3.5,10,11.00,10.00,TL,,
F6.ESCCAL.1,2023-03-18,March,,3.5,19,13.00,11.00,BR,,
F6.STIPUL.1,2023-03-18,March,,7.25,6,7.00,7.50,BR,,
F6.AVEBAR.1,2023-03-18,March,,5.5,20,9.50,6.75,BL,,
F6.BRODIA.1,2023-03-18,March,,14,36,28.00,25.50,BR,,
F6.BROHOR.1,2023-03-18,March,,6,10,7.00,7.25,BL,,
F6.CORFIL.1,2023-03-18,March,,2,6,4.50,3.50,BR,,
F6.BROMAD.1,2023-03-18,March,,2.5,13,5.25,4.50,BL,,
F6.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skim,im guessing this meant 'skip?'
F6.MICCAL.1,2023-03-18,March,,6,186,4.50,4.50,BR,,
F7.PHATAN.1,2023-03-18,March,,5.75,6,7.50,5.00,C,,
F7.EROCIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F7.BROMAD.1,2023-03-18,March,,5.25,12,5.50,7.00,BR,,
F7.BRODIA.1,2023-03-18,March,,5.25,38,17.50,16.00,BL,,
F7.ESCCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F7.BROARE.1,2023-03-18,March,,15,5,7.00,3.00,BR,,
F7.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F7.AVEBAR.1,2023-03-18,March,,4.5,30,16.75,11.00,BL,,
F7.LUPMIC.1,2023-03-18,March,,6,7,10.50,8.75,TR,,
F7.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
F7.AMSMEN.1,2023-03-18,March,,5.5,12,8.50,8.50,TR,,
F7.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
F8.MADGRA.1,2023-03-18,March,,9.5,15,20.00,15.50,TR,,
F8.LUPBIC.1,2023-03-18,March,,2,1,2.25,1.50,TC,new germ TR,
F8.EROBOT.1,2023-03-18,March,,2.5,15,17.50,14.75,TC,,
F8.AVEBAR.1,2023-03-18,March,,11.5,62,24.25,23.00,TC,,
F8.GERDIS.1,2023-03-18,March,,3.5,7,9.00,7.75,TR,,
F8.VICSAT.1,2023-03-18,March,,7,30,13.50,14.00,CR,,
F8.TRIHIR.1,2023-03-18,March,,2,4,2.75,1.50,TC,,
F8.TORARV.1,2023-03-18,March,,3.5,4,4.50,2.00,BR,,
F8.CLAPUR.1,2023-03-18,March,,4,70,10.50,8.00,TR,,
F8.BRODIA.1,2023-03-18,March,,5.25,38,21.50,15.00,BR,,
F8.DAUPUS.1,2023-03-18,March,,2.5,4,4.00,3.00,CR,,
F8.BROHOR.1,2023-03-18,March,,3.25,24,11.50,8.50,BL,,
G1.MADGRA.1,2023-03-20,March,,7.5,14,16.00,14.50,TR,,check all 6rasses
G1.LUPBIC.1,2023-03-20,March,,2.5,7,4.00,3.50,TL,,check all 6rasses
G1.EROBOT.1,2023-03-20,March,,3.5,10,11.00,20.25,CB,,check all 6rasses
G1.AVEBAR.1,2023-03-20,March,,6,58,25.50,20.25,BL,ammend w/ master sheet,check all 6rasses
G1.GERDIS.1,2023-03-20,March,,5.25,7,6.76,5.00,BR,,check all 6rasses
G1.VICSAT.1,2023-03-20,March,,11.75,39,24.00,32.00,BR,,check all 6rasses
G1.TRIHIR.1,2023-03-20,March,,2.5,6,4.00,2.75,C,,check all 6rasses
G1.TORARV.1,2023-03-20,March,,5.5,6,8.00,6.00,TR,,check all 6rasses
G1.CLAPUR.1,2023-03-20,March,,6.5,68,9.75,8.00,BR,,check all 6rasses
G1.BRODIA.1,2023-03-20,March,,5.5,19,12.50,9.75,C,ammend w/ master sheet - __?,check all 6rasses
G1.DAUPUS.1,2023-03-20,March,,3,5,3.75,3.00,C,,check all 6rasses
G1.BROHOR.1,2023-03-20,March,,4,29,15.00,11.50,TL,,check all 6rasses
G2.LUPBIC.1,2023-03-20,March,,6.75,25,10.25,10.25,TL,,
G2.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,,
G2.MICCAL.1,2023-03-20,March,,5.75,238,9.00,6.00,BR,,
G2.ELYCAP.1,2023-03-20,March,,4.5,78,14.50,10.00,TR,,
G2.CLAPUR.1,2023-03-20,March,,14.25,199,20.00,12.00,CR,,
G2.HOLVIR.1,2023-03-20,March,,5,10,9.50,7.50,TL,,
G2.PLAERE.1,2023-03-20,March,,5.5,45,6.50,6.75,TR,,
G2.TRIHIR.1,2023-03-20,March,,4,13,9.00,6.75,,,
G2.AVEBAR.1,2023-03-20,March,,7.25,70,28.00,24.00,C,,
G2.BROHOR.1,2023-03-20,March,,4,24,16.75,13.25,C,,
G2.BRODIA.1,2023-03-20,March,,5.25,52,20.25,13.50,BC,,
G2.BROMAD.1,2023-03-20,March,,3.25,6,6.25,4.75,C,,
G3.EROCIC.1,2023-03-20,March,,5,21,18.00,16.00,C,,
G3.CENMEL.1,2023-03-20,March,,6.5,8,9.50,9.75,TR,,
G3.ESCCAL.1,2023-03-20,March,,8,23,25.00,25.00,TR,,
G3.STIPUL.1,2023-03-20,March,,4.25,6,5.25,1.00,CR,,
G3.AVEBAR.1,2023-03-20,March,,7.5,28,31.50,26.25,TR,,
G3.BRODIA.1,2023-03-20,March,,10.5,28,34.00,22.50,BL,,
G3.BROHOR.1,2023-03-20,March,,4,22,13.00,10.50,BL,,
G3.CORFIL.1,2023-03-20,March,,3.5,6,3.25,2.25,BR,,
G3.BROMAD.1,2023-03-20,March,,4,18,12.00,8.50,C,,
G3.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G3.MICCAL.1,2023-03-20,March,,6.5,211,7.50,6.50,TR,,
G4.PHATAN.1,2023-03-20,March,,4.5,7,17.50,14.00,BR,In bud!,
G4.EROCIC.1,2023-03-20,March,,3.75,8,7.25,5.75,TR,In bud!,
G4.BROMAD.1,2023-03-20,March,,5,6,5.00,2.50,TR,,
G4.BRODIA.1,2023-03-20,March,,6,50,16.75,17.50,BL,,
G4.ESCCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.BROARE.1,2023-03-20,March,,17,14,30.50,17.50,BR,In flower!,
G4.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.AVEBAR.1,2023-03-20,March,,6.5,44,20.00,15.00,TL,moved to BROARE - ammend w/ master sheet,
G4.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G4.AMSMEN.1,2023-03-20,March,,7.5,16,9.50,10.75,C,,
G4.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
G5.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
G5.EROBOT.1,2023-03-20,March,,3.25,30,21.50,20.50,BC,In bud!,
G5.MICCAL.1,2023-03-20,March,,5.5,230,8.50,7.50,TL,,
G5.ELYCAP.1,2023-03-20,March,,5.75,53,18.50,10.50,TR,,
G5.CLAPUR.1,2023-03-20,March,,11.5,354,15.50,14.50,TR,,
G5.HOLVIR.1,2023-03-20,March,,1.5,6,4.00,2.00,TR,,
G5.PLAERE.1,2023-03-20,March,,6,20,8.75,9.00,BR,,
G5.TRIHIR.1,2023-03-20,March,,5,9,5.75,4.50,TR,,
G5.AVEBAR.1,2023-03-20,March,,7.75,90,27.00,21.75,TR,,
G5.BROHOR.1,2023-03-20,March,,4.25,32,7.00,10.25,CL,,
G5.BRODIA.1,2023-03-20,March,,5.75,57,19.50,18.25,BL,,
G5.BROMAD.1,2023-03-20,March,,4.5,11,4.50,4.00,TC,,
G6.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G6.ACMPAR.1,2023-03-20,March,,1.25,2,1.00,0.50,TL,,
G6.GALPAR.1,2023-03-20,March,,0.75,56,2.75,1.75,BC,,
G6.BROHOR.1,2023-03-20,March,,2.5,19,7.00,6.00,BR,,
G6.HYPGLA.1,2023-03-20,March,,1.5,19,9.50,10.00,BL,,
G6.DAUPUS.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G6.AIRCAR.1,2023-03-20,March,,1.5,6,1.00,0.75,TL,,
G6.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G6.BRODIA.1,2023-03-20,March,,5.5,39,15.50,13.00,BL,,
G6.MADGRA.1,2023-03-20,March,,3,33,17.00,14.50,C,,
G6.CLAPUR.1,2023-03-20,March,,1.75,58,2.50,2.75,TL,,
G6.ESCCAL.1,2023-03-20,March,,2,18,8.25,6.75,TL,,
G7.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.GALPAR.1,2023-03-20,March,,1,41,2.00,1.50,C,,
G7.BROHOR.1,2023-03-20,March,,2.5,18,10.00,7.00,TL,,
G7.HYPGLA.1,2023-03-20,March,,0.75,18,10.25,9.00,BL,,
G7.DAUPUS.1,2023-03-20,March,,1,8,5.75,3.75,BR,Extra in top left,
G7.AIRCAR.1,2023-03-20,March,,1.75,19,4.50,3.75,TL,,
G7.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.BRODIA.1,2023-03-20,March,,4.5,70,15.50,15.25,BL,,
G7.MADGRA.1,2023-03-20,March,,1.5,8,7.00,3.75,TR,,
G7.CLAPUR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
G7.ESCCAL.1,2023-03-20,March,,1,6,1.50,1.00,C,,
G8.MADGRA.1,2023-03-20,March,,5.5,9,7.00,5.50,TL,,
G8.LUPBIC.1,2023-03-20,March,,1.75,6,3.75,3.00,CB,,
G8.EROBOT.1,2023-03-20,March,,4,7,13.50,12.50,TL,,
G8.AVEBAR.1,2023-03-20,March,,9,41,21.50,25.00,TL,,
G8.GERDIS.1,2023-03-20,March,,4,6,11.50,7.00,TL,,
G8.VICSAT.1,2023-03-20,March,,12,27,22.50,25.00,TC,,
G8.TRIHIR.1,2023-03-20,March,,3.5,5,5.00,3.25,TL,,
G8.TORARV.1,2023-03-20,March,,4.5,4,4.50,3.00,TC,,
G8.CLAPUR.1,2023-03-20,March,,4.5,29,6.50,5.00,TL,,
G8.BRODIA.1,2023-03-20,March,,6.5,16,9.50,9.50,BL,,
G8.DAUPUS.1,2023-03-20,March,,2.75,3,7.00,3.25,TL,,
G8.BROHOR.1,2023-03-20,March,,3.75,23,12.00,10.50,TR,,
H1.EROCIC.1,2023-03-20,March,,3.5,8,9.50,8.00,TL,In bud!,
H1.CENMEL.1,2023-03-20,March,,7.25,12,14.00,12.00,TR,,
H1.ESCCAL.1,2023-03-20,March,,3.5,11,8.50,7.25,TC,,
H1.STIPUL.1,2023-03-20,March,,3.5,3,4.75,1.75,TL,,
H1.AVEBAR.1,2023-03-20,March,,10,53,47.00,42.50,TTC,,
H1.BRODIA.1,2023-03-20,March,,13.75,48,35.50,37.00,BL,,
H1.BROHOR.1,2023-03-20,March,,4.75,15,8.25,5.00,BL,,
H1.CORFIL.1,2023-03-20,March,,4.5,5,3.25,2.00,TR,,
H1.BROMAD.1,2023-03-20,March,,4.5,9,4.75,2.75,BL,,
H1.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H1.MICCAL.1,2023-03-20,March,,6,168,6.25,4.50,TR,,
H2.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.GALPAR.1,2023-03-20,March,,0.5,37,1.25,1.50,CR,,
H2.BROHOR.1,2023-03-20,March,,4.5,28,9.75,10.00,TL,,
H2.HYPGLA.1,2023-03-20,March,,2.5,10,5.75,4.50,CR,,
H2.DAUPUS.1,2023-03-20,March,,1.75,9,7.25,6.00,BR,,
H2.AIRCAR.1,2023-03-20,March,,1.75,11,3.50,2.00,C,,
H2.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H2.BRODIA.1,2023-03-20,March,,4,57,22.00,16.50,BL,,
H2.MADGRA.1,2023-03-20,March,,2.5,12,11.50,10.50,CR,,
H2.CLAPUR.1,2023-03-20,March,,1,20,2.75,1.50,BR,,
H2.ESCCAL.1,2023-03-20,March,,2.5,11,8.50,8.75,BR,,
H3.PHATAN.1,2023-03-20,March,,9,9,13.00,13.50,TL,,
H3.EROCIC.1,2023-03-20,March,,7,16,23.50,18.50,TR,,
H3.BROMAD.1,2023-03-20,March,,8,8,4.00,5.50,C,,
H3.BRODIA.1,2023-03-20,March,,9.75,43,23.00,15.50,BL,,
H3.ESCCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.BROARE.1,2023-03-20,March,,21,13,18.00,11.00,CT,In flower!,
H3.CAUCOU.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.AVEBAR.1,2023-03-20,March,,10,31,34.00,15.50,BC,,
H3.LUPMIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H3.AMSMEN.1,2023-03-20,March,,5.5,12,12.50,9.50,BR,,
H3.LUPSUC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H4.LUPBIC.1,2023-03-20,March,,1.5,10,3.00,2.25,BR,,
H4.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H4.MICCAL.1,2023-03-20,March,,7.5,184,9.00,7.00,BR,,
H4.ELYCAP.1,2023-03-20,March,,3.25,20,8.00,7.00,C,,
H4.CLAPUR.1,2023-03-20,March,,9.75,212,14.75,10.50,BR,,
H4.HOLVIR.1,2023-03-20,March,,5.5,13,12.00,10.00,BR,,
H4.PLAERE.1,2023-03-20,March,,4.75,31,6.00,6.50,BL,,
H4.TRIHIR.1,2023-03-20,March,,3,17,8.25,7.00,BR,,
H4.AVEBAR.1,2023-03-20,March,,9,29,21.00,15.25,CT,,
H4.BROHOR.1,2023-03-20,March,,3.5,33,13.00,10.00,CT,,
H4.BRODIA.1,2023-03-20,March,,5.5,62,16.50,12.50,BL,,
H4.BROMAD.1,2023-03-20,March,,3,8,8.50,8.50,BR,,
H5.MADGRA.1,2023-03-20,March,,9.5,16,25.50,21.50,TR,,
H5.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H5.EROBOT.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H5.AVEBAR.1,2023-03-20,March,,4,37,17.00,15.00,BL,,
H5.GERDIS.1,2023-03-20,March,,5.25,8,13.50,10.25,TR,,
H5.VICSAT.1,2023-03-20,March,,7.5,33,21.50,17.00,TL,,
H5.TRIHIR.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H5.TORARV.1,2023-03-20,March,,4.5,5,8.00,4.00,TR,,
H5.CLAPUR.1,2023-03-20,March,,5,25,4.25,4.00,TR,,
H5.BRODIA.1,2023-03-20,March,,4,44,16.00,13.50,TR,,
H5.DAUPUS.1,2023-03-20,March,,2,4,4.00,3.75,TR,,
H5.BROHOR.1,2023-03-20,March,,5.5,18,9.50,7.75,CL,,
H6.DANCAL.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H6.ACMPAR.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H6.GALPAR.1,2023-03-20,March,,0.75,27,1.00,0.75,TR,,
H6.BROHOR.1,2023-03-20,March,,4,34,17.00,12.50,BL,,
H6.HYPGLA.1,2023-03-20,March,,0.75,13,8.00,7.00,TR,,
H6.DAUPUS.1,2023-03-20,March,,1.5,7,4.50,3.50,CR,,
H6.AIRCAR.1,2023-03-20,March,,2.5,31,4.50,4.00,CR,,
H6.SANBIP.1,NA,NA,NA,NA,NA,NA,NA,NA,skip,
H6.BRODIA.1,2023-03-20,March,,6,80,17.50,19.75,BL,,
H6.MADGRA.1,2023-03-20,March,,3.5,26,15.25,12.50,TR,,
H6.CLAPUR.1,2023-03-20,March,,2.25,203,10.00,6.25,CB,,
H6.ESCCAL.1,2023-03-20,March,,0.75,10,4.25,3.50,TR,,
H7.LUPBIC.1,NA,NA,NA,NA,NA,NA,NA,NA,,
H7.EROBOT.1,2023-03-20,March,,2.5,12,15.00,13.00,CR,,
H7.MICCAL.1,2023-03-20,March,,4.75,202,8.50,6.00,TR,,
H7.ELYCAP.1,2023-03-20,March,,5.5,46,15.00,12.00,TR,,
H7.CLAPUR.1,2023-03-20,March,,8.5,80,7.25,4.75,CR,,
H7.HOLVIR.1,2023-03-20,March,,1.25,4,1.75,1.25,C,,
H7.PLAERE.1,2023-03-20,March,,5.5,20,5.50,4.25,CR,,
H7.TRIHIR.1,2023-03-20,March,,2.5,14,6.75,6.75,BR,,
